0
0
2
3
0
2
2
1
2
4
3
5
2
4
3
0
4
3
1
2
3
4
0
5
0
2
3
4
2
0
4
3
2
3
1
4
2
3
1
2
3
1
2
4
3
2
0
5
0
5
1
4
3
2
1
4
3
2
2
5
3
1
4
3
1
4
3
1
5
1
2
3
1
4
2
3
4
2
0
0
0
4
3
0
4
3
