0
0
2
3
0
2
2
1
2
3
5
2
2
2
1
4
2
1
3
4
2
0
2
0
2
3
2
1
4
2
3
0
2
3
4
2
1
2
3
2
4
1
2
4
1
3
5
2
2
4
3
0
5
2
1
4
3
2
0
2
5
2
0
4
3
5
